127.0.0.1 - - [09/Mar/2023:05:07:43 +0630] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [09/Mar/2023:05:07:46 +0630] "POST /eorm/login HTTP/1.1" 200 8
127.0.0.1 - - [09/Mar/2023:05:07:46 +0630] "GET /eorm/ HTTP/1.1" 200 29970
127.0.0.1 - - [09/Mar/2023:05:07:46 +0630] "GET /eorm/src/main/resources/script/jquery-ui-1.13.2.custom/jquery-ui.min.css HTTP/1.1" 404 682
127.0.0.1 - - [09/Mar/2023:05:07:46 +0630] "GET /eorm/src/main/resources/script/jquery-ui-1.13.2.custom/jquery-ui.min.css HTTP/1.1" 404 682
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/ HTTP/1.1" 200 29970
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/note_taking_page_general_ui.css HTTP/1.1" 200 3356
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/note_taking_page.css HTTP/1.1" 200 1594
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/note.css HTTP/1.1" 200 1108
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/note_categoary.css HTTP/1.1" 200 1762
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/note_taking_tools.css HTTP/1.1" 200 1029
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/opened_note.css HTTP/1.1" 200 623
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/jquery-git.min.js HTTP/1.1" 200 78763
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/header.css HTTP/1.1" 200 353
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/pop_up_toggle.css HTTP/1.1" 200 892
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/note_taking_page.js HTTP/1.1" 200 86
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/pop_up_toggle.js HTTP/1.1" 200 850
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/note_categoary.js HTTP/1.1" 200 117
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/note_taking_tools.js HTTP/1.1" 200 5088
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/ctpu.js HTTP/1.1" 200 454
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/note.js HTTP/1.1" 200 684
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/add_rem_note.js HTTP/1.1" 200 67
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/ctpu.css HTTP/1.1" 200 1010
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/style/add_rem_note.css HTTP/1.1" 200 69
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/src/main/resources/script/jquery-ui-1.13.2.custom/jquery-ui.min.css HTTP/1.1" 404 682
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/script/jquery-ui-1.13.2.custom/jquery-ui.min.js HTTP/1.1" 200 255079
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /eorm/src/main/resources/script/jquery-ui-1.13.2.custom/jquery-ui.min.css HTTP/1.1" 404 682
127.0.0.1 - - [09/Mar/2023:05:07:47 +0630] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [09/Mar/2023:05:07:52 +0630] "POST /eorm/add_cat HTTP/1.1" 200 1011
127.0.0.1 - - [09/Mar/2023:05:38:01 +0630] "GET /eorm/ HTTP/1.1" 302 -
127.0.0.1 - - [09/Mar/2023:05:38:01 +0630] "GET /eorm/login HTTP/1.1" 200 1422
127.0.0.1 - - [09/Mar/2023:05:38:01 +0630] "GET /eorm/script/login.js HTTP/1.1" 200 543
127.0.0.1 - - [09/Mar/2023:05:38:01 +0630] "GET /eorm/style/login.css HTTP/1.1" 200 92
127.0.0.1 - - [09/Mar/2023:05:38:01 +0630] "GET /eorm/style/general_ui.css HTTP/1.1" 200 3049
127.0.0.1 - - [09/Mar/2023:05:38:01 +0630] "GET /eorm/script/jquery-git.min.js HTTP/1.1" 200 78763
127.0.0.1 - - [09/Mar/2023:05:38:01 +0630] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [09/Mar/2023:05:38:06 +0630] "POST /eorm/login HTTP/1.1" 200 8
127.0.0.1 - - [09/Mar/2023:05:38:06 +0630] "GET /eorm/ HTTP/1.1" 200 29946
127.0.0.1 - - [09/Mar/2023:05:38:07 +0630] "GET /eorm/script/note.js HTTP/1.1" 200 717
127.0.0.1 - - [09/Mar/2023:05:38:07 +0630] "GET /eorm/src/main/resources/script/jquery-ui-1.13.2.custom/jquery-ui.min.css HTTP/1.1" 404 682
127.0.0.1 - - [09/Mar/2023:05:38:07 +0630] "GET /eorm/src/main/resources/script/jquery-ui-1.13.2.custom/jquery-ui.min.css HTTP/1.1" 404 682
